Titel_Autor,Autorenvorname,RASignatur,Beginnt mit,Volltext
DR.GRASS (PF/GSRD),A.R.,88428,S,"88M28	Dr. A.R.Grass (PF/GSRD) Kommentar zum schweizerischen Kapitalmarktrecht: Bundes- gesetz über die Börsen und den Effektenhandel (Börsen- gesetz, BEHG); Bundesgesetz über die Anlagefonds (Anlage- fondsgesetz, AFG); Art. 161, 161bis, 305bis, 305ter Str"
STUBER (CH/IE),U.,88429,S,"88*429	U. Stuber (CII/IE) Flanagan, David.   Java in a nutshell. (2., erweiterte und aktualisierte Ausgabe). Deutsche Uebersetzung von Peter Klicman. Köln: O'Reilly Verlag, 1998.	-23cm.XVI,638 S, "
STUBER (CH/IE),U.,88430,S,"88'430	U. Stuber Java Enterprise in a nutshell. A desktop quick reference By David Flanagan, Jim Parley a.o. Sebastopol, CA: O'Reilly & Associates, Inc., 1999. -23cm.XVI,604 p. "
STUBER (CH/IE),U.,88431,S,"88*431	U. Stube* {CH/IEJ ^lanagan, David.   Java examples in a nutshell. Der Bei- spielband zu Java in a nutshell. Deutsche Uebersetzung von Matthias Kalle Dalheimer. Köln: O'Reilly Verlag, 1998.	-23cm.XII,466 S "
ROFFLER (MS/ZINF),B.,88432,S,"88' 432_________________________Roffler, B. (MS/ZINF) Stumpp, Semmy.   Projektmanagement mit MS Project. Pro- jekte abwickeln-die Software beherrschen, Informationen strategisch schneller auswerten, effektive Kommunikation für Teamarbeit. München: Markt &"
FRAU SCHMID (CH/VAS),LILIANA,88433,S,"88'433_____        Frau Liliana Schmid ;C::/VAS) Ramer, Angelika.   Briefe ohne Floskeln. Die neue Art zu schreiben. Zürich: Verlag des Schweizerischen Kaufmännischen Ver- bandes, 1999.	-25cm.131 S. "
FRAU HORBER (CH/PLPE),,88434,S,"88'434	Frau Horber (CH/PLPE) Ramer, Angelika.   Briefe ohne Floskeln. Die neue Axt zu schreiben. Zürich: Verlag des Schweizerischen Kaufmännischen Ver- bandes, 1999.	-25cm.131 S "
FRAU BOZZATO (CH/STSD),,88435,S,"88*435	Frau Bozzato (CH/STSD) Duden. Wörterbuch der Abkürzungen. Rund 40'000 Abkürzun- gen und was sie bedeuten. 4., neu bearbeitete und erwei- terte Auflage von Josef Werlin. (Duden-Taschenbücher. Band 11). Mannheim: Dudenverlag, 1999.	-19cm.334 S, "
FRAU BOZZATO (CH/STSD),,88436,S,"88*436_____________________Frau Bozzato (CH/STSP) Duden. Wie sagt man in der Schweiz ? Wörterbuch der schweizerischen Besonderheiten von Kurt Meyer. (Duden- Taschenbücher. Band 22). Mannheim: Dudenverlag, 1989.	-19cm.380 S, "
FRAU BOZZATO (CH/STSD),,88437,S,"88*437	Frau Bozzato (CH/STSD) Duden. Komma, Punkt und alle anderen Satzzeichen. Mit um- fangreicher Beispielsammlung. 3., neu bearbeitete und erweiterte Auflage von Franziska Reuter, (Duden-Taschen- bücher Band l). Mannheim: Dudenverlag, 1998.	-19cm.220 S"
FRAU BOZZATO (CH/STSD),,88438,S,"88*438	Frau Bozzato (CH/STSD) Duden. Die Neuregelung der deutschen Rechtschreibung. Regeln, Kommentar und Verzeichnis wichtiger Neuschrei- bungen von Peter Gallmann und Horst Sitta. (Duden-Taschen- bücher . Band 26). Mannheim: Dudenverlag, 1996.	-l9cm.316"
FRAU BOZZATO (CH/STSD),,88439,S,"88'439	Frau Bozzato (CH/STSD) Wörter und Wendungen. Wörterbuch zum deutschen Sprach- gebrauch. Ueberarbeitete Neufassung der 14. Auflage. Hrsg. von Erhard Agricola unter Mitwirkung vonHerbert Görner und Ruth Küfner. Mannheim: Dudenverlag, 1992.	-22cm.318 "
FRAU LIPSKI (MS/IB),R.,88440,S,"88M40	Fi-au R. Lipski (MS/IB) Langenscheidt.   L's Handwörterbuch Englisch ... 4.Aufl Berlin: Langenscheidt KG, 1999.       -25cm.1493+28 S. "
FRAU KEHL (PF/GSSD),,88441,S,"88*441	Frau Kehl (PF/GSSD) Scheidungsrecht, das neue. Referate der Tagung vom 17./ 18. März 1999. Hrsg. von der Stiftung für juristische Weiterbildung. Zürich: Schulthess Polygraphischer Verlag AG, 1999. -23cm.214 S "
MEIER (PF/GSSD),K.,88442,S,"88M42	K.Meier (PF/GSSD) Waldburger, Robert; Schmid, Martin. Gewinnungskostench.arak.ter von besonderen Leistungen des Arbeitgebers an Expatriates. Gutachten über ... Bern: Verlag Paul Haupt, 1999.        -23cm.XIV,100 S. "
CATELLANI (CH/STIZ),,88443,,"S8M43	Catellani (CH/STIZ) Möckli, Silvano.   Die demographische Herausforderung. Chancen und Gefahren einer Gesellschaft lang lebender Menschen. Bern: Verlag Paul Haupt, 1999.	-21cm.183 S, "
MEIER (PF/GSSD),K.,88444,S,"88M44	K. Meier (PF/GSSD) Besteuerung, die indirekte, der Versicherungsverträge in Europa. Auf Versicherungsprämien zu zahlende Steuern; Verfahren der Steuererklärung und der Steuerabführung, 1999. Paris: CEA Comité Européen des Assurances, 1999. -28cm. 72"
STÜDLI (CH/VAS),J.,88445,S,"88'445	J.Studii (CH/VAS) Aeppli, Heinz.   ZGB Schweizerisches Zivilgesetzbuch ... Hrsg. und mit Anmerkungen versehen von H'A. Ausgabe 1999, (30., überarbeitete Auflage). Zürich: Orell Füssli, 1999.	-18cm.XLII,674 S "
STÜDLI (CH/VAS),J.,88446,S,"88'446	J. Studii (CM/VAS) Baud, Gertrud; Gabathuler, Thomas.   Alles wichtige zum neuen Scheidungsrecht. Von der Trennung bis zur Scheidung Unterhaltsbeiträge, Kinderbetreuung, Scheidungsverträge. Saldo-Ratgeber). Zürich: Saldo/Consuprint AG, 1999.	-24cm."
NIEVERGELT (FI/L),,88447,S,"88*447	Nievergelt (FI/L) Schätzerhandbuch: Bewertung von Immobilien. Stand 1998. Hrsg. vom SVKG / SEK / SVIT. Chur: Bündner Buchvertrieb, 1998.         -30cm.244 S. "
SUGAYA (CH/IA),,88448,S,"88'448______________________Sugaya (CH/IA)___________ Böhm, Rolf; Fuchs, Emmerich; Fächer, Gerhard.   System- Entwicklung in der Wirtschaftsinformatik. (4., überarbei- tete und erweiterte Auflage. Wirtschaftsinformatik). Zürich: vdf Hochschulverlag AG an "
FRAU DR.BERTSCHI (CH/VT),L.,88449,S,"88'449	Frau Dr.L.Bertschi (CH/VT) Sharpe, William F.; Alexander, Gordon J.; Bailey, Jeffery V.  Investments. 6th edition. Upper Saddle River, NJ: Prentice Hall, Inc., 1999. -26cm.XXIX, 962 p. "
TOBLER (CH/PLPE),H.,88450,S,"88'450	H. Tobler (CH/PLPE) Cohen, Sandes.   Fireworks 2 for Windows and Macintosh. Berkeley, CA: Peachpit Press, 1999.        -23cm.XVI,280f. "
SD DR.FEHR (PF/GSRD),,88451,S,"88*451________________________SD pr.Fehr (PF/GSRD)_____ Forstmoser, Peter; Jaag, Tobias.   Der Staat als Aktionär Haftungsrechtliche Risiken der Vertretung des Staates im Verwaltungsrat von Aktiengesellschaften. Schriften zum neuen Aktienrecht. 15. Zürich"
MEIER (PF/GSSD),K.,88452,S,"88M52	K. Meier (PF/GSSD) Maute, Wolfgang ; Steiner, Martin ; Rufener, Adrian. Steuern und Versicherungen. Ueberblick über die steuerli- che Behandlung von Versicherungen.2.*Aufläge. Muri/Bern: Cosmos Verlag AG, 1999.	-23cm.448 S. "
KRYNSKI (CH/UNS),,88453,S,"88'453________________________Krynski (CH/UNS)_____ Flanagan, David.   Java in a nutshell. (2.*Aufläge). Köln: O'Reilly Verlag, 1998.	-23cm.XVI,638 S "
KRYNSKI (CH/UNS),,88454,S,"88*454	Krynski (CH/UNS) Java Enterprise in a nutsheli. A desktop quick reference by David Flanagan, Jim Parley a.o. Sebastopol, CA: O-,Reilly & Associates, Ine, 1999. -23cm.XVI,604 p, "
HOLENSTEIN (PF/GSRD),ST.,88455,S,"88M55	Holenstein. St. (PF/GSRD) Böckli, Peter.   Schweizer Aktienrecht. 2.*Auflage. Zürich: Schulthess Polygraphischer Verlag AG, 1996. -25cm.CXII,1251 S "
HOLENSTEIN (PF/GSRD),ST.,88456,S,"88*456 Holenstein,St. (PF/GSRD) Obligationenrecht II: Art. 530-1186 OR. Kommentar zum schweizerischen Privatrecht. Hrsger: Heirnich Honseil.., Basel: Helbing & Lichtenhahn, 1996.  -25cm.XXXIX,2480 S, "
HOLENSTEIN (PF/GSRD),ST.,88457,S,"88'457____________________Holenstein, St. ( PF/GSRD )_____ Ott, Hans.   Leitfaden E-Commerce. 24 Schritte zum Erfolg Zürich: update Verlag GmbH; Bilans, 1999,   -21cm.103 S. "
MARTIN (FI/H),M.,88458,S,"88'458____________________Martin, M. (FI/H)__________ Ott, Hans.   Praxis E-Commerce. Planung und Realisierung eines erfolgreichen WWW-Auftritts. Mit l CD-ROM. Zürich: update Verlag GmbH, 1999.	-21cm.69 S. l CD-ROM. "
UJCIC (CH/IE),M.,88459,S,"88M59	Ujcic, M. (CH/IE) Balzert, Helmut.   Lehrbuch Grundlagen der Informatik ... Heidelberg: Spektrum Akademischer Verlag GmbH, 1999. -25cm.XXIV,927 S., 2 CD-ROM "
UJCIC (CH/IE),M.,88460,S,"88*460	Ujcic, M. (CH/IE)______ Oestereich, Bernd.   Objektorientierte Softwareentwick- lung ... 4.*Aufläge, (1., korrigierter Nachdruck), München: R.Oldenbourg Verlag, 1999.         -25cm.375 S "
FRAU BOZZATO (CH/MK),,88461,S,"88*461________________Frau Sozzato (CH/MK___________ Devoto, Giacomo; Oli, Gian Carlo.   Il dizionario della lingua italiana. Firenze: Le Monnier, 1995.	-27cm.2196 p. "
FRAU DUBUIS (CH/VAS),,88462,S,"88'462	Frau Dubuis (CH/VAS) Langenscheidt.   L's Handwörterbuch Italienisch in Zu- sammenarbeit mit Paravia. Berlin: Langenscheidt KG, 1999.	-25cm. "
FRAU DUBUIS (CH/VAS),,88463,S,"88'463________________________Frau Dubuis (CH/VAS)____ Langenscheidt.   L's Handwörterbuch Englisch, (5. Aufl.}. Berlin: Langenscheidt KG, 1999.       -25cm.1493,28 S. "
FRAU DUBUIS (CH/VAS),,88464,S,"88*464_________________ Frau Dubuis (CH/VAS) Langenscheidt.   L's Handwörterbuch Französisch ...4.A. Berlin: Langenscheidt KG, 1998.        -25cm.1600+28 S. "
KRYNSKI (CH/UNS),M.,88465,S,"88'465	M. Krynski (CH/UNS)    ___^^ ISOIEC  9126. Information technology - Software product evaluation - Quality characteristics amd guidelines for i their use. 1st edition 1991. Genève: ISO/IEC Copyright Office, 1991.       -30cm.13 p, "
DR.GRASS (PF/GSRD),,88466,S,"88M66	Dr.Grass (PF/GSRD) Romain, Alfred.   Dictionary of legal and commerciali terms. Teil I : English-German. 5.*Aufläge. München: Beck, 2000.	-20cm.VIII,898 S, "
DR.GRASS (PF/GSRD),,88467,S,"88'467	Dr. Grass (PF/GSRD) Romain, Alfred.   Wörterbuch der Rechts- und Wirtschafts- sprache. Teil II : Deutseh-Englisch. 3.*Aufläge. München: Beck, 1999.	-20cm.938 S. "
DR.GRASS (CC/GSRD),,88468,S,"88M68	Dr.Grass (CC/GSRD) Langenscheidt.   L's Handwörterbuch Englisch. 4.Auflage. Berlin: langenscheidt KG, 1999.	-25cm.1493+28S "
DR.GRASS (CC/GSRD),,88469,S,"88M69	Dr. Grass iCC/GCKD) Kläy, Hanspeter.   Die Vinkulierung. Theorie und Praxis im neuen Aktienrecht, Basel: Helbing & Lichtenhatin, 1997.    -23cm.LXXVI,625 S "
SD MÜLLER (CH/PS),EUGEN,88470,S,"88*470	SD Eugen Müller (CH/PS) Maute, Wolfgang; Steiner, Martin; Rufener, Adrian. Steuern und Versicherungen. 2.*Auflage. Muri/Bern: Cosmos Verlag AG, 1999.         -23cm.448 S, "
FRAU GENINI (CH/PS),ROBERTA,88471,S,"88*471	Frau Roberta Genini (CH/PS) Izzo, Pierre.   LebensverSicherungsansprüche und -anwart- schaften bei der guter- und erbrechtlichen Auseinander- setzung (unter Berücksichtigung der beruflichen Vorsorge) Freiburg/Schweiz: Universitätsverlag, 1999.     "
MEIER (PF/GSSD),K.,88472,S,"88M72	K. Meier (PF/GSSD} Tuor, Peter; Schnyder, Bernhard; Schmid, Jörg.   Das schweizerische Zivilgesetzbuch ... 11. Auflage * und er- gänzt von Bernhard Schnyder und Jörg Schmid, Mit Supple- ment: BernhArd Schnyder. Die ZGB-Revision 1998/2000). Zürich: S"
MEIER (PF/GSSD),K.,88473,S,"88*473	K. Meier (PF/GSSD) Guhl, Theo.   Das schweizerische Obligationenrecht mit Einschluss des Handels- und Wertpapierrechts ... S.Auf- lage 19991 ... Nachdruck 1995 mit Neudarstellung des Aktienrechts. Zürich: Schulthess Polygraphischer Verlag AG, 1995."
LANG (PF/GSSD),P.,88474,S,"88M74 P. Lang (PF/GSSD) Guide, the international, to taxation of Life Assurance amd mutual funds. With supplements. Sudbury, Norfolk; Monitor Press Ltd, 1999 ff.    -23cm. Loosie-leaf. "
WIEDERKEHR (PF/REV),B.,88475,S,"88*475	B. Wiederkehr /PF/REV) Whitmore, John.   Coaching für die Praxis. 3.Aufläge). Frankfurt/Main: Campus Verlag, 1996.        -21cm.160 S. "
FRAU HALDEMANN (CH/ITSE),,88476,,"SS'476	Frau Haldemann (CH/'ITSE) Hartmann, Werner; Näf, Michael; Schäuble, Peter.  Infor- mationsbeschaffung im Internet. Zürich: Grell Füssli, 2000.	-23cm.158 S. "
KREIENBÜHL (CH/VF),M.,88477,S,"88-477	M. Kreienbühl (CH/VF) Herold, Bodo; Paetzmann, Rarsten.   Alternativer Risiko- Transfer. Die neue Welt der Industrieversicherung. 2.Aufl München: Gerling Akadmie Verlag GmbH, 1999. -22cm.100 S. "
FRAU HOLLIGER (CC/GSRD),,88478,S,"88*478	Frau Holliger (CC/GSRD) Roth, Monika.   Die Spielregeln des Private Banking in der Schweiz. Rechtliche Regelungen, Standes- und Ver- haltensregeln für Banken im Private Banking. Zürich: Verlag Finanz und Wirtschaft AG, 1999.   -22cm. 144 S, "
OBERLE (CH/VFC),,88479,S,"88*479	Oberle (CH/VFC) Zehnder, Carl August. Informationssysteme und Daten- banken. 6., völlig neu bearbeitete und erweiterte Aufl Stuttgart: B.G.Teubner, 1998.	-23cm.335 S "
OBERLE (CH/VFC),,88480,S,"88'480	Oberle (CH/VFC) Schätzler, Daniel; Eilingsfeld. Fabian.   Intranets, Fir- meninterne Informationssysteme mit Internet-Technologie. Heidelberg: Dpunkt-Verlag, 1997.        -24cm.XII,339 S,, 1 CD-ROM, "
OBERLE (CH/VFC),,88481,S,"88M81	Oberle (CH/Vï'C) Precht, Manfred; Meier, Nikolaus; Kleinlein, Joachim. EDV-Grundwissen. 5.*Aufläge. Bonn: Addison Wel^ley Longman, 1999.       -25cm.552 S "
MARTIN (FI/H),M.,88482,S,"88*482______________________M.Martin (FI/H)___________ Swissinfo directories : hochpräzise digitale Luftaufnahmen (Orthophotos), sowie Stadt- und Ortspläne ... l CD-ROM. Bern: Swissc-Om AG	-13cm. 1CD-ROM. "
MARTIN (FI/H),M.,88483,S,"88'483	M. Martin (FI/H) Atlas der Schweiz interaktiv. 3D-Topografie und Statistik karten. Wabern: Bundesamt für Landestopographie, 2000.    -22cm. l CD-ROM,l Begleitbuch. "
OBERLE (CH/VFC),TH.,88484,S,"88'484	Th. Oberliì (CH/VFC) Lankau, Ralf.   Webdesign und -publishing. Grundlagen und Designtechniken. 2., aktualisierte Auflage. München: Carl Hanser Verlag, 2000. -24cm,444 S.,l CD-ROM. "
BUCHER (CH/ITPR),K.,88485,S,"88*485________________________K.Bucher (CH/ITPR)________ Humphrey, Watts S.   Introduction to the Team Software Process. Reading, MA: Addison-Wesley Longman, Inc., 2000. -25cm. XXV,463 p, "
BUCHER (CH/ITPR),K.,88486,S,"88 ' 486_______________________K. Bucher (CH/ITPR) Robertson, Suzanne ; Robertson, James.   Mastering the requirements process. Harlow, England: Addison-Wesley, 1999.  -25cm.XI,404 p, "
FRAU VD HOLLIGER (CC/GSRD),,88487,S,"88'487	Frau VD Holliger (CC/GSRD) Datenschutz in der Schweiz = La protection des données en Suisse et en Europe. Hrsg.von Astrid Epiney, Marianne Freiermuth. Mit Beiträgen von Alain Brun, Rainer J: hwei- Schweizer u.a. Freiburg/Schweiz: Universitätsverlag"
VD LEISER (FI/L),,88488,S,"88'488	VD Leiser (PI/L) Hanks, Kurt.   Die	Kunst	der Motivation ... Wien: Ueberreuter,	1998.	-24cm.102 S, "
DR.BEROS (CH/KKD),,88489,S,"88'489_____________________Dr. Beros (CK/KKD)_______ Zünd, Christian. Kommentar zum Gesetz über das Sozial- versicherungsgericht des Kantons Zürich vom 7. März 1993 Zürich: Schulthess Polygraphischer Verlag AG, 1999. -23cm.XX,291 S, "
DR.BEROS (CH/KKD),,88490,S,"88'490	Dr. Beros (CH/KKD) Kieser, Ueli; Riemer-Kafka, Gabriela.   Tafeln zum schweizerischen Sozialversicherungsrecht. 2.*Aufläge. Zürich: Schulthess Polygraphischer Verlag AG, 1998. -30cm.XII,150 S, "
FRAU STUTZ (CH/EWGS),M.,88491,S,"88*491	Frau M, Stutz (CH/EWGS) Langenscheidt.   L's Handwörterbuch Englisch. 4. Auflage, Berlin: Langenscheidt KG, 1999.         -25cm.1493+28 S. "
PFIFFNER (CH/IE),,88492,S,"88M92	Pfiffner (CH/IE) Balzert, Heide.  Lehrbuch der Objektmodellierung. Ana- lyse und Entwurf. (Lehrbücher der Informatik}. Heidelberg: Spektrum Akademischer Verlag GmbH, 1999. -25cm.XIX,575 S., l CD-ROM. "
PFIFFNER (CH/IE),,88493,S,"88*493	Pfiffner (CH/IE) Hermes. Führung und Abwicklung von Informatikprojekten Ausgabe 1995. Bern: Bundesamt für Informatik, 1996. -21cm.XXIV,229 S. "
MEIER (PF/GSSD),K.,88494,S,"88'494	K, Meier (PF/GSSD) Die Besteuerung der Lebensversicherung in Europa, Nov- ember 1999. Paris: Comité Européen des Assurances CEA, 2000. -28cm, 195 S. "
SD FREITAG (CH/ESS),,88495,S,"88'495____________	SD Freitaç, jCH/ESS)_______ Eilermann, Bernd; Ellermann, Uta.   Ich habe Schmerzen bei jedem Fehltritt ... Karlsruhe: Verlag Versicherungswirtschaft e.Vr, 1983. -21cm.48 S "
SD FREITAG (CH/ESS),,88496,S,"88'496	SD Freitag (C'H/ESS) Ellermann, Bernd; Eilermann, Uta.   Ich brauche ein Schattenversicherung .,. Karlsruehe: Verlag Versicfterungswirtschaft e.V., 1999 -16cm.42 S. "
SD FREITAG (CH/ESS),,88497,S,"88'497	SD Freitag (CHESS)____ _____ Eilermann, Bernd.   ""Der Sustand des Wetters war schlüpf' rig"" ... Karlsruhe: Verlag Versicherungswirtschaft e.V., 1985. -20cm.53 S. "
SD FREITAG (CH/ESS),,88498,S,"88*498	SD Freitag (CH/ESS) Eilermann, Bernd; Eilermann. Uta.   ""Der Hund begab sich in ärztliche Behandlung"" ... Karlsruhe: Verlag Versicherungswirtschaft e.V., 1990. -20cm.56 S. "
SD FREITAG (CH/ESS),,88499,S,"88'499	SD Freitag (CH/ESS) Ellermann, Bernd; Eilermann, Uta.   ""... und wie lässt du hageln ?""  2.Aufl. Karlsruhe: Verlag Versicherungswirtschaft e.V., 1995. -22cm.113 S, "
FRAU GAILLARD (FI/H),,"88500/1,2,3",S,"88'5QO/1,2,3_______________Frau Gaillard (FI/H)______ Steinauer, Paul-Henri.   Les droits réels. 3 tomes. Bern: Staempfli Editions SA, 1994-1997.  -23cm.3 tomes "
FRAU RUCKSTUHL (CH/KLSZ),C.,88501,S,"88'501	Frau C. Ruclsi.uhl (CH/KI.SZ) wie manage ich eine Pensionskasse ? Zürichs HandelsZeitung, 1999.	-30cm.90 S "
BACH (CH/ESU),,88502,S,"88'502	Bach (CH/LSU)___ ___ ____ Pschyrembel, Willibald.   Wörterbuch Naturheilkunde und alternative Heilverfahren mit Homöopathie, Psychotherapie und Ernährungsmedizin. 2., überarbeitete Auflage. Berlin: Walter de Gruyter, 2000.        -22cm.XIV,410 S., "
BACH (CH/LSU),,88503,S,"88*503	Bach (CH/LSU) Wahrburg, Ursel; Assmann, Gerhard.  Cholesterin. Wozu wir es brauchen und wann es krank macht. (C.H.Beck Wissen in der Beck'schen Reihe. 2114). München : C.H.Beck'sehe Verlagsbuchhandlung, 1999.  -18cm. 111 S. "
HOLENSTEIN (CC/GSRD),,88504,S,"88*504	Holenstein (CC/GSRD) Romain, Alfred ; MacMahon, Karina; Rutter, Derek. Wörter buch der Rechts- und Wirtschaftssprache = Dictionary ... Teil II: Deutsch-Englisch. 3.*Auflage. München: C.H.Beck1sehe Verlagsbuchhandlung, 1994. -20cm. 938 S. "
HOLENSTEIN (CC/GSRD),,88505,S,"88'505	Holenstein (CC/GSRD) ROmain, Alfred; Bader, Hans Anton; Byrd, B. Sharon. Wörterbuch der Rechts- und Wirtschaftssprache = Dictio- ary ... Teil Ii Englisch_Deutsch. 5*Auflage. München: C.H.Beck'sehe Verlagsbuchhandlung, 2000. -20cm. VIII,898 S "
HOLENSTEIN (CC/GSRD),,88506,S,"88'506	Holenstein (CC/GSRD) Langenscheidt.   L's Taschenwörterbuch Englisch. 6Aufl Berlin: Langenscheidt KG, 1999	-16cm.1386 S "
FRAU RUCKSTUHL (CH/KLS),CHR.,88507,S,"88'507	Frau Chr. Ruckstuhl (CH/KLS) Bruhin, Alexander,   Pens ionskassen Management. Führungs- Strategien für Stiftungsräte. Thun: Ott Verlag, 1997.	-24cm.192 S. "
FRAU GAILLARD (FI/H),G.,88508,S,"88'508	Frau G. Gaillard (FI/H) Doucet, Michel; Fleck, Klaus E.W.   Wörterbuch der Rechts und Wirtschaftssprache = Dictionnaire ... 5. *Aufl. Teil I: Französisch-Deutsch. München: C.H.Becksche Verlagsbuchhandlung, 1997.  -20cm. XXII.820 S. "
BIBLIOTHEK,,88509,S,"88*509	Bibliothek Stauffer, Hans-Ulrich.  Die drei Säulen: Gut Vorsorgen, Zürich: Saldo Ratgeber, 1999.	-24cm.148 S, "
ALICH (CH/ITDM),,88510,S,"88*510	Auch (CH/ITDM) Jackson, Michael; Twaddle, Graham.   Business process implementation. Building workflow systems. Harlow, England: Addison Wesley Longman Limited, 1997. -24cm.XIII,238 p "
BRÄM (CH/EEDS),F.,88511,S,"88'511	__________F. Bräm (CH/EEDS)_______ Gulbins, Jürgen; Seyfried, Markus; Strack-Zimmermann, Hans.   Dokumenten-Management ... 2 .*Aufl. Berlin: Springer-Verlag, 1999.	-25cm.X,669 S "
FRAU MÄCHLER (CH/TRRW),,88512,S,"88'512	Frau Mächler (CH/TRRW) International Accounting Standards 1999. (Deutsche Aus gabe^. Hrsger: IASC. Stuttgart: Schaffer-Poeschel, 1999.	-24cm. XXVII,1159 S. "
KRYNSKI (CH/TRST),,88513,S,"88'513	Krynski (CH/TRST) Barrison, Guy.   Oracle desk reference. (Prentice Hall Or< cle series). Upper Saddle River, NJ: Prentice Hall PTR, 2000.  -23cm. XX,520 p. "
KRYNSKI (CH/TRST),,88514,S,"88*514	Krynski (CH/TRST) Koletzke, Peter,- Dorsey, Paul.   Oracle designer handbook 2nd edition. Berkeley, CA: Osborne/McGrawHill, 1999.	-23cm. XLVI,1071 p. "
PARDAMEC (CH/U5),,88515,S,"88'515	Pardamec (^H/""J5) Schellenberg, Aldo C.   Rechnungswesen. Grundlagen, Zu- sammenhänge, Interpretationen, 3.*Aufläge. Zürich;.versus Verlag AG, 2000.	-24cm.499 S. "
FRAU BREM (CC/MI),P.,88516,S,"88*516	Frau P. Brem (CC/MI) Pons.   Wörterbuch für Schule und Studium: Französisch- Deutsch. Neuentwicklung 1999. Stuttgart: Klett Verlag GmbH, 1999.  -20cm.XVII.1426 S. "
FRAU BREM (CC/MI),,88517,S,"88'517	Frau Brem (CC/MI) Pons. Wörterbuch für Schule und Studium: Englisch-Deutsch 3., neubearbeitete Auflage. Stuttgart: Klett Verlag GmbH, 1998.   -20cm.XVIII,1536 S. "
FRAU GAILLARD (FI/H),,88518,S,"88*518	Frau Gaillard (FI/H) Grevisse, Maurice.   Le bon usage. Grammaire française. Refondue par André Goosse. 13e édition revue, 4e tirage) Paris: Editions Duculot, 1997.        -24cm.XVIII,1762 p, "
FRAU GAILLARD (FI/H),,88519,,"SS'519	Frau Gaillard (FI/H) Robert-Collins. Dictionnaire français-anglais / anglais- français par Béryl T. Atkins, Alain Duval e.a. 5e édition, Paris: Dictionnaires Le Robert, 1998. -27cm.XL,2081 j "
FRAU GAILLARD (FI/H),,88520,S,"88' 520__________________Frau Gaillard (FI/H)_________ Robert-Signorelli.   Dictionnaire français-italien / ita- lien-français. Ristampa. Paris: Dictionnaires Le Robert, 1998.       -25cm.3002 p, "
LANDOLT (CH/VF),ST.,88521,S,"88*521	Landolt, St. (CH/VF) Heri, Erwin H.   Die acht Gebote der Geldanlage. Ein Handbuch für den Umgang mit Wertpapieren. Basel: Helbing & Lichtenhahn, 2000.     -23cm.VI,140 S "
STÜDLI (CH/VAS),,88522,S,"88'522	Studii (CH/VAS) Guide. Begriffe aus der Finanzwelt. (6. Auflage). Zürich: Verlag Finanz & Wirtschaft, 2000.  -22cm.160 S "
STÜDLI (CH/VF),,88523,S,"88'523_____________________________Studii (CH/VF)______ Guide. Begriffe aus der Finanzwelt. (6. Auflage). Zürich: Verlag Finanz & Wirtschaft, 2000.  -22cm.160 S "
BRASCHLER (CC/DEV),C.,88524,A,"Braschler, C, (CC/DEV) Evans , Philip; Wurster, Thomas S ,   Blown to bits . How the new economics of information transforms strategy. Bos ton, MA: Harvard Business School Press , 2000 .  -24cm. XV, 2 59 p. "
STAUFFER (CH/EWGS),R.,88525,S,"88*525	Stauffer, R. (CH/EWGS) Maute, Wolfgang; Steiner, Martin,- Rufener, Adrian. Steuern und Versicherungen. 2.*Auflage. Muri/Bern: Cosmos Verlag AG, 1999.         -23cm.448 S "
SD DR.FEHR (CC/GSRD),,88526,S,"88*526	SD Dr.Fehr (CC/GSRD) Schweizer, Alex.   Data Mining, Data Warehousing. Daten- schutzrechtliche Orientierungshilfen für Privatunter- nehmen. Reihe Recht und Informatik'. Zürich: Orell Füssli Verlag AG, 1999.      -23cm.416 S. "
SD MÜLLER (CH/EE),E.,88527,S,"88'527	SD E. Müller (CH/EE) Izzo, Pierre.   Lebensversicherungsansprüche und -anwart- Schäften bei der guter- und erbrechtlichen Auseinander- setzung (unter Berücksichtigung der beruflichen Vorsorge) Freiburg/Schweiz: Universitätsverlag, 1999-        -23c"
SAI (CH/IX),P.,88528,S,"88'528  _______________________Sai, P. (CH/IX?_______ Zahavi, Ron.  Enterprise application integration with CORBA component and Web-based solutions. New York: John Wiley & Sons, Inc., 2000.-24cm.LXI,496 p, "
SAI (CH/IX),P.,88529,S,"88'529	Sai, P. (CH/IX) Muller, Robert J.   Database design for smarties. Using UML for data modeling. San Francisco> CA. Morgan Kaufmann Publishers, Inc., 1999.	-24cm.XVII, 442 p. "
SAI (CH/IX),P.,88530,S,"88'530	Sai, P. (CH/IX) Hofmeister, Christine; Nord, Robert ; Soni, Dilip. Applied software architecture. (The Addison-Wesley object technology series). Reading, MA: Adaison Wesley Longman, Inc., 2000. -25xm.XXV,397 p, "
DR.MENTELE (CH/HRPE),,88531,S,"88'531	Dr. Mentale (CH/HRPE) Neumann, Reiner; Vollath, Johann (Hrsger).   Corporate Universities. Strategische Unternehmensentwicklung durch massgeschneidertes Lernen. Zürich, Hamburg: Verlag A & 0 des Wissens, 1999. -23cm.196 S. "
