Titel_Autor,Autorenvorname,RASignatur,Beginnt mit,Volltext
KAECH (KI),,85201,S,"85'201	_______Kaech (Kl) Langenscheidt.  L* s Handwörter ""buch 'Französisch ... Berlin .., ([l9]s4).	-25em.1314 S. "
MÜLLER (KI),,85202,S,"85*202	Müller (Kl) Langenscheidt.   L1 s Handwörter""buck Französisch ... Berlin ... ([l0]84).	-25cm.1314 S. "
MÜLLER (KI),,85203,S,85*203	MUller   (KI) Langenscheidt.       L1s Handwörterbuch Englischv... Berlin  ...   ([l9]85).	-25cm.1470 S. 
KA,,85204,S,"85*204	KA Langen.sch.eidt.  L1 a Taschenwörterbuch, der portugiesi- schen und deutschen Sprache ... Berlin ... 1986).	-I6cm.l246 S. "
HÄBERLI (AD),,85205,S,"85'205	Hä~berli (AD) Bauknecht,Kurt; Zehnder, Carl August. Grundzüge der Datenverarbeitung. Methoden und Konzepte ... 3.*aufl. Stuttgart, B.G.Teutmer, 1985-	-23cm.293 S. "
MÜLLER (AD),U.,85206,S,"85'206	U. Müller (AD) BSW Desk Research. Ein Verzeichnis von Quellen, und Hin- weisen zu sekundärstatistischem Material in der Schweiz. 4.Ausgabe 1986. Zürich, Bund Schweizerischer Werbeagenturen BSW, 1986. -21cm.68 Bl. Querformat. "
FRAU GARCIA (Z),,85207,S,"85*207	Frau Garcia (Z) ,   Ignatz.  Teitverar""beitung mit WordStar  2000   ... (Haar b. München.   ...  1986).	-24cm. 273 S. "
FRIEDLOS (TR/ME),,85208,S,"85*208	Jfrledloe Michael.       maple  v  ttelease  4-.  Einführung und Leitfaden für den Praktiker,   [tti-fc UU-itüm] . Addison.-V^eBley^De'ütBch.laJid)   limbn,   1996; . -25cm. 582  S "
DR.MÜHLEBACH (KI),,85209,S,"85'209	Dr. Mühletach (KI) Atlas^co. Atlas 6conomique mondial 1985. Paris, SociettS S.G.B», 1986.	-30cm.372 p. "
DR.KUHN (S),,85210,S,"85*210 __________	___Dr. Kühn (S) Ney, Michel.  La responsa'bi.lite' des raödecins et de leurs auziliaires notamment ä raison de l'acte operatoire. Thfege Üniversit^ de Lausanne. Renens, Impriraörie Hervö Dänöröaz, 1979-    -23cm.541 p. "
ZINGG (ME),,85211,S,"85 '211	____________pvi Kuppay (GD)/ Keyfitz, Nathan.  Applied mathematical deraography. 2nd edition. (Springer texts in statietics). Now York,Berlin,Heidelberg,Tokyo, Springer-Verlag, (1985).	-25cm.XXI,441 p "
VILLARD (S),,85212,S,"85'212	Villard (S) Bucksch, Herbert.  Wörterbuch für Architektur, Hochbau und Baustoffe s= üictionnaire pour l1architecture, le bä- timent et las mate'riaux de construction. Bd.l: Deutsch- Französisch. Wiesbaden,Berlin, Bauverlag GmbH, (1977).   -21cm.819"
FRL.J.FREI (KW),,85213,S,85'213	Frl.J.Frei (KW) Duden.  Rechtschreibung	der deutschen Sprache und der Fremdwörter. 19.*Auflage	... Mannheim ... (1986).	-20cm.792 S. 
FRAU ORELLI (KG),,85214,S,"85*214	Frau DfjKaiaeg- (KG) Devoto,   Giacomo;   Oli,   Gian Carlo.   DiBionario  della lingua italiana.   (15a ristampa). Firenze,   (Felice)   Le Monnier,(198?).       -22cm.XIII,2712  p. "
FRAU ORELLI (KG),,85215,S,"85'215	__________Frau -Bg.KniaoP (KG) Zingarelli, Hicola.  Vocabolario della lingua italiana. lla edizione ... (Bologna), Zanichelli, (1986).      -25cm.XIII,2256 p. "
FRAU ORELLI (KG),,85216,S,"85*216	Frau DpiKaioor- (KG) Dizionario delle lingue italiana e tedesca ... Supplemen- to pubblicato da Vladimiro Macchi .., Firenze ... Bleataden ... (1984).     -31cra.P.1477-1650. "
BO,,85217/1.2.4,S,"85*217/1,2,    4	E0 Ernst, Richard.   Wörterbuch der industriellen Technik unter v/eitgeheuder Berücksichtigung der neuzeitlichen Techniken, und Verfahren. 4 Bände. Wiesbaden 1980 - Bd.l:    85'217/1 Bd.2    85'217/2 Bd.5 Bd.4    85'2l7/4 "
FRL.OSTERWALDER (KA),,85218,S,"85*218	Frl. Osterwalder (KA) Duden,  Rechtschreibung der deutschen Sprache und der Fremdwörter. 19,*Aufläge. Mannheim ... (1986).	-20cm.792 S.. "
DR.KUHN (S),,85219,S,"85*219	________________________Pr.  Kühn   (S) ,  Calais-Auloy,   Jean.       Vers un nouveau. droit  de   la consom- mation   ... (Paris,   La Documentation Frangaise),   1984-	-24cm.96 j*. "
DR.KUHN (S),,85220,S,"85*220	Dr. Kühn (S) Jörns, Maria-Beate.  Die Umwandlung eines Versicherungs- vereins auf Gegenseitigkeit in eine Aktiengesellschaft. Karlsruhe, Verlag Versicherungswirtschaft e.V., 1974- -21cm.IX,103 S. "
DR.KUHN (S),,85221,S,"85*221	Dr.   Kühn  (S) Forum,   Karlsruher,   1978.     Haftungsprobleme   im Heilbereich Karlsruhe,  Verlag Versicherungswirtschaft e.V.,(1979). -30cm.40  S. "
KG-RECHTSBÜRO,,85222,S,"85' 222	KG-Rechts~büro Mejer-Hayoz, Arthur; For3tmoser, Peter.  Grundriss des schweizerischen Gesellschaftsrec&ts. 5.Auflage ... Bern, Yerlag Stampfli & Cie AG, 198        -23cra.407 S. "
BIBLIOTHEK,,85223,S,"85*223	-Dgi Kühn (C) Vogel, Y/erner,  Staatliche Beeinflussung von Konsumen- tenversicherungsverträgen. Karlsruhe, VVW (Verlag Versicherungswirtschaft e.V., 1980).	-21cm.XXIX,108 S. "
DR.KUHN (S),,85224,S,"85'224	Dr. Kühn (S) Franzki, Harald.   Der Arzthaftungsprozess. Ein Leitfaden für die Praxis unter Berücksichtigung der Rechtsprechung. Karlsruhe, VVW (Verlag Versicherungswirtschaft e.V., 1984)•	-21cm.XII,50 S. "
WEBER (EG),U.,85225,S,"85*225	Weber, U. (EG) Walder- [sohner], Hans Ulrich.  SchKG. Schul&'betrei'bung und Konkurs ... ll.*Auflage. (Zürich), Orell FUssli (Yerlag, 1985).   -16em.XXV,919 S, "
WEBER (EG),U.,85226,S,"85'226	Weber, U. (EG) Schönenberger, V/.  Schweizerisches Zivilgesetzbuch mit Obligationenrecht, Textausgabe ... 36. Auflage. Zürich, Schulthess Polygraphischer Verlag AG, 1986. -19cm.XXIV,595 S.+ XXXI,652 S.+113 S. "
OSTERWALDER (KA),,85227,S,"8V227	Osterwalder (KA) Fischer Weltalmanach, der, 1986	... (Frankfurt am Main ... 1985).	-19cm.1088 3p. "
W,,"85228/1,2,3",S,"85*228/1,2,^-  . -.    •____	Ruha     _____ Furrer, Ivo.   Die Vermögensanlagevorschriften gemäss BVG und BW 2, insbesondere unter dem Gesichtspunkt der Wohneigentumaförderung. Diss.Univ.Zurich. Zürich, W.Schneider, Druckerei, 1986.	-21cm XXXII,250 S 851 "
KG (RECHTSBÜRO),,85229/1,S,"85'229/1, ""-	KG (Rechtsbüro) Potonnier, Georges Ed.; Potonnier, Brigitte.   Wörter- buch für Wirtschaft, Recht und Handel = Dictionnaire de l1 e""conomie, du droit et du cornmerce, Band I: Deutsch- französisch, Ybllig neu ""bearbeitete und erweiterte (2.) A"
KG (RECHTSBÜRO),,85229/2,S,"85'229/2	KG (Rechtsbüro) Totonnier, Georges Ed.; Potonnier, Brigitte.  Wörterbuch flir Wirtschaft, Recht und Handel = Dictionnaire de l'eco- nomie, du droit et du cominerce. Band II:Französisch- Deutsch. Ylies-baden, Brandstetter Verlag,. (1970)       -21"
KG (RECHTSBÜRO),,85230,S,85'230	KG (Rechtabüro) Duden.   Rechtschreibung der deutschen Sprache und der Fremdwörter. 19.*Aufläge. Mannheim ... (1986).	-20cm.792 S. 
KG (RECHTSBÜRO),,85231,S,"85*231	KG (Rechtsbüro) VJahrig, Gerhard.   Deutsches Wörterbuch ... o.O ... Berteismann ... 1984.	-24cm.4358 Sp. "
KG (RECHTSBÜRO),,85232,S,"85*232	_______       KG (Rechtsbüro? Langenscheidt,   L1a Handwörterbuch Französisch ... Berlin ... (1984).	-25cm.1514 S. "
KI (WALDER),,85233,S,"85*233	KI (Walder) Langenecheidt.   L's Handwörterbuch Englisch ,.. Berlin ... ([igjsö).	-25cm.1470 S. "
KI (KINDLIMANN),,85234,S,85*2^4	KI (Klndlimann) Langenscheidt.   L'a HandwörterUuck Engliscfc ... Berlin ... ([l9]s6).	-25cm.1470 S. 
KI (FRL.EICHMANN),,85235,S,85'235	KI (Frl.Eichmann) Langenscheidt.   L*s	Bandwörterbuch Englisch ... Berlin ... ([l9]e6).	-25cm.1470 S. 
RECHTSBÜRO-KG,,85236,S,"85'236	Hechtsbüro-KG Langenscheidt,   L1s Handwörterbuch Englisch ... Berlin,München,Wien,Zürich, kangenscheidt, (I_19j85) - -25cm.1470 S. "
BIBL.,,85237,S,"85*237	M.  Kelle?   (D) Jakob,   Hans Peter;   Meier,   Jttrg.       Informatik für Kauf- leute   ...   (6.*Aufläge). Zürich,  Verlag  des  Schweizerischen Kaufmännischen Yer- tandes,   (1986).	-25cm.303 S. "
KG-RECHTSBÜRO,,85238,S,"85'238	KG-Rechtsbüro Herbst,  Robert.       Wörterbuch  der Handels-,   Finanz- und Rechtssprache   ...   3.ergänzte Auflage,  Bd.IItLeutsch-Eng- lisch-Fraiizösiscü von R'H1,   unter Mitarbeit  von Alan  G. Readett. Zug,   Translegal A.G,   (1982).	-25cm."
FRAU ORELLI (KG),,"85239/1,2",S,"85*239/1,2	Frau Kninoir (KG) Q 103 Wörterbuch, des Italienisch-deutschen Privat- und Wirt- schaf tsrechta = Vocabolario italiano-tedesco del diritto e dell'economia. [Edizione a cura di] H(annelore) Troike Strambaci e E(lisabeth [G,])Helffrieh Mariani. Vo"
WIEDERKEHR (I),,85240,S,"85'240	Wiederkehr (I) Schnupp, Peterj Leibranöt, Ute,   Expertensysteme.Nicht nur fUr Informatiker. (Springer Kompass). Berlin, Springer-Verlag, (1986).     -   -25cm.VI,140 S. "
KG-RECHTSBÜRO,,85241,S,"85'241	KG-Rechtsbüro Haffter, Andreas.  Der Unterhalt des Kindes als Aufgabe von Privatrecht und öffentlichem Recht ... Zürich, Schulthess Polygraphischer Verlag, (1984). -23cm,XLI,263 S. "
MÜLLER (ES),F.,85242,S,"85*242	Müller,?.   (ES) LangenscheicLt.     L"" s Handwörterbuch Französisch.   ... Berlin...   ([l9]84).	-25cm.1314 S. "
ERNI (KW),,85243,S,"85*243	Erni (KW) Schwarzen""bach, Hans Rudolf; Wirz, Hans Gerold.  Rechts- grundlagen der beruflichen Vorsorge. BVG/BVV ... Ergänz- ter Nachdruck: Stand I.März 1985. Zürich, Schulthess Polygraphischer Verlag, (1985) .-23cm. 188 S. "
WÄLTI PL,K.,85244,S,"85*244	Wälti, K. PL Schönenberger, Wilhelm.   Schweizerisches Zivilgesetz- buch mit Obligationenrecht ... 38. Auflage, Zürich: Schultbesa Polygraphischer Verlag, 1990.   -19cm, XXXI,633 S. "
"BEI 99/1,2",,85244/SUPPL.,S,"85'244/Suppl.	bei 99/1,2 Supplemente zu Dizionario delle lingue Itaiiana e tedes- ca. 2 parti. (Saneoni). Firenze,Sansoni; Wiesbaden, Brandetetter (1984).  -30 cm. "
FRAU ORELLI (KG),,85245,S,"85*245	Frau  Itiüloor   (KG) Dizionario di inf ormaticaj [a cura di] A.Antola, L.Mezza- lira [e a. j . (Milano,Arnoldo)Mondadorl(Editore  S. p. a.,   1985) • -19cm. XV, 438  p. "
BIBLIOTHEK,,85246,S,"85'246	pgi Kuhn (G) Produktehaftung: Schweiz, Europa, USA. [Mit Beiträgen von] Peter Borer, Ernst A.Kramer ... Bern, Verlag Stärapfli & Cie AG, 1986.      -23cm.235 S. "
FRL.STÄHELIN (W),,85247,S,85*247	Frl. Stähelin (W) Duden.   Rechtschreibung der deutschen Sprache und der Fremdwörter. 19.*Auflage ..* Mannheim ... (1986).	-20cm.792 S. 
FRL.STÄHELIN (W),,85248,S,85'248	Frl.S-bafceli.il  (Vf) Duden.       Fremdwörter'bucli.	4.*Auflage   ... Mannheim   ...   (1982).	-20cm.81? S. 
KG-RECHTSBÜRO,,85249,S,"85* 249	KG-Rechtsfcüro Bühler, Walter; Spühler, Karl.  Die Ehescheidung, Arti- kel 137-158 ZGB. (Berner Kommentar.Bd.11:1.Abtig.;1.Teil- hand; 2.Halfte). Bern, Verlag Stämpfli & Cie AG, 1980.    -23cm.XVI,842 S. "
KG-RECHTSDIENST,,85250,S,"85'250	KG-Rechtsdienst Relibinder,   Manfred.     Einleitung und Kommentar   zu den Art 319-3?0a OR.   (Berner Kommentar.  Bd.7I/2.Afet./a.Teilfcü/ 1.Abschnitt). Bern,   Verlag Stämpfli &  Cie AG,   1985-	-23cm.547 S. "
HR.FINGERHUT (GD),,85251,S,"85'251	___            Hr.Fingerhuth  (GB) Häusermann,   Jürs;   Käppeli,   Heiner.       Rhetorik für Radio und Fernsehen.  Regeln und Beispiele   ... (Aarau,Frankfurt  am Main,  Verlag Sauerländer,   1986). -23cm.X,182  S. "
DR.ZUMSTEG (KA),,85252,S,"85*252	Dr.Zumsteg (KA) Thesaurus, Wetster's collegiate. Springfield,Masa., Merriam-VJe'bster Inc., Putlishers, (1976).	-26cm.32a+944 p. "
KG-RECHTSDIENST,,85253,S,"85*255	KG-Rechtsdienst Privatrec'ht, schweizerisches. Hrsg.von Max Gutzwiller, Hans Hinderung ... 8 Bände. Basel, Stuttgart, Helbing & Lich.tenb.atm, 1967 - -24cm, "
FRL.ZINI (S),,"85254/1,2",S,"85*254/1,2	Frl. Zini (S) Wörterbuch des italienisch-deutschen Privat- und Wirt- schaftsrechts = Vocabolario itallano-tedesco del dlritto e dell'economia ... Hannelore Trollte Straraüaci e Elisa- beth G. Helffrich Mariani. Vol. I: Deutsch-italienisch. Miln"
CLEUVENOT (MJ),,85255,S,"85*255	Cleuvenot (MJ) Ger""ber, Hans U.  Lebensversieherungsmatheniatik. Berlin,Heidelberg,New YorV,London,Paris,Tokyo,Springer- Verlag: Zürich, Vereinigung schweizerischer Versicherung^ mathematilcer, (1986) .	-24cm,XIII, 125 S. "
FRAU HOLLIGER (PF/GSRD),,85256,,"May 1 1 g (H)1 Langenscheidt.   L' s Handwörterbuch Französisch ... Berlin . . .Langenscheidt (KG), ([l9]84) .    -25cm. 1314- S, "
FRAU HOLLIGER (PF/GSRD),,85257,S,"85'257______	________________fFrctu Martlg  (sy Langenscheldt.       L1 s Handwörterbuch Englisch   ... Berlin   ...  I/angenscheidt  (KG),   ([l9]ß6).	-25crn.l470  S. "
FRAU ORELLI (KG),,85258,S,"85'25S	grau Krn'Dar (KG? Termini, i, dell*informatica e delle discipline connesae, [A cura.] di N.Barcellona, A.Marini [e.a.J. Milano, Gruppo Editoriale Jackson, (1985)*       -21cm. IX,453 P- "
BIBLIOTHEK,,85259,S,"85*259	-Ui Müllor (AD) Mit Sicherheit gewinnen. [Trends und Zukunftsaufgaben im Verslcherungs-Management. [(Hrsg.) von] Michael Muth. Mit Beiträgen von August Angerer, Horst Becker [u.a.]. (Karlsruhe), VVT8 (Verlag Versicherungswirtschaft e.V., 1982).	-25"
KG-RECHTSDIENST,,"85260/1,2",S,"85'260/1,   2	KG-Rechtsdienst Patry,  Robert.      Pröcia  de droit  suisse des  sociötös. 2  vols   ... Berue,  Bditiona  Staempfli & Cie SA,   1976-1977.         -23cm. 2  vole. "
KG-RECHTSDIENST,,85261,S,"85* 26l	KG-Rechtsdienat Beschenaux, Henri; Tercier, Pierre.  La responeabilite"" civile. 2e Edition revue et complötöe ... Berne, Editions Staempfli Ä CieSA, 1982.   -23cm.533 P- "
KG-RECHTSDIENST,,85262,S,"85'262	KG-Rechtsdienst Giger, Hans.  Geltungs- und Inhaltskontrolle Allgemeiner Geschäftsbedingungen... Zürich, Schulthess Polygraphischer Verlag, (1983).-23cm. 211 S. "
KG-RECHTSDIENST,,85263,S,"85'263	KU-Rechtadienst Bucher, Eugen.  Schweizerisches Obligationenrecht.Allge- meiner Teil, ohne Deliktreoht. Zürich, Schulthesa Polygraph!scher Verlag, (1979). -25cffl. XXX7,690 S. "
FRL.DONATI (EA),,85264,S,"85*264      ___        ______________Pgeai Kaioor  (KG) Battaglia,   S.;  Pernicone,  V.       La grammatica    italiana. 2a edizione;   \9a ristampa). Torino,  Loescber Editore,   (1984).	-22cm.7III,628 p. "
MATASCI (EA),,85265,S,"85*265	________Flau Di-.Kaioor Q.uaru, B.M.  Dizionario dei sinonirai e dei contraxi... (Milano, RCS Rizzoli libri S.p.A., 1986).        -18cm. XII,485 P- "
FRAU ORELLI (KG),,85266,S,"85'266	Frau -DjB KaiDay (KG) Cortelazzo, Maaalio; Cardinale, Ugo.  Dizionario di pa- role nuove, 1964-1984. 2a ristampa. (Torino), Loescher Editors, 1986.      -22cm.XII,209 p. "
FRAU SARFRAZ (S),,85267,S,"85'267	Ji'att Dr.Kaiser (KO) Lesaico e strutture aintattiche. Introduzione alla sin- tassi del verbo italiano. [A cura di] A. Ella, M. Marti- nelli, E. D'Agostiao. (Napoli), Liguori fiditore, (1984).         -23cm.430 p. "
FRAU ORELLI (KG),,85268,S,"85*268	Frau Dg. Kaloor- (KG) ZaVada, D,; Schraffl, I.  Satzlexikon der Handelskor- respondenz = Dizionario fraseologico commercialeiDeutach.- Italienisch. Wiesbaden, Oscar Brandstetter Verlag KG, 1972.   -19cm. XXI,366 p. "
FRAU ORELLI (KG),,85269,S,"85' 269	Frau Pa>»KcuiDog (KG) Regula, M.; Jerneä» J.  Grammatlca italiaaa descrittiTa su baei storiche e psicologiche. 2a edizione riveduta e ampliata. Bern,München, Francke Verlag, (1975).     -20cm.336 p. "
FRAU ORELLI (KG),,85270,S,"85'270	Frau Di .ICaiaoi -(KG) Duden.      Richtiges und gutes Deutsch.  Wörterbuch der sprachlichen Zweifelsfälle.   3.*Auflage   ... ,  Bibliographisches Institut,   (1985). -20cm.803£ "
Z,,85271,S,"85*271	Z Zimmerli, Erwin; Lietl, Karlhana.   Computermissbrauch, Computersicherheit. Fälle, A""bwenr, Aufdeckung. Mit Bei- spielen von Ernst Angst, Rotert Droui [u.a.], (Ingelaeim), Peter Hohl Verl&g, <1984).    -21cm.400 S. "
VÖGELI (VG C 319),,85272,S,"85*272	Vögeli   (VG C   319) Pschyreortjel,   [Willibald],      Klinisches Wörterbuch mit klin.iach.an Syndromen und Nomina anatomica.   255.*Aufl.   .. Berlin.Mew York,  Walter de Gruyter,   1986.	-22cm. XX,1873 S. "
KG-RECHTSDIENST,,85273,S,"85* 273       '	KG-Rechtedienst StaeHelln,  Adrian.       Der EinzelarbeitBTertrag.  Lfg.l: Art.319-350a OR.   Zürcher Kommentar,  Band 7/2o.Lfg.l. Zürich,   Schulthess Polygraphischer Vertrag,   1984.     -25cm. XXI,404 S, "
KG-RECHTSDIENST,,85274,S,"85'274	KG-Rechtsdienst Piotet, Paul.  Droit successoral. Traitö de droit priv£ suisse. Tome IV. Fribourg, Editions universitaires, 1975. -23cm.Xt1023 p, "
KG-RECHTSDIENST,,85275,S,"85*275""	KG-Reohtsdienst Visclier, Frank, le contrat de travail.Traduction fran- caise de Michel Sudan.Traite"" de droit priv4 suiase. Vol. VII;tome 1/2. Fribourg, Editiona universitaires, 1982.   -25cm.255 P« "
KG-RECHTSDIENST,,85276,S,"85'276	KG-Rechtsdienst Engel, Pierre.  Tratte"" dea obligations en droit suisae, Dlspositions ge'ne'rales du CO. Heuch&tel, Editions Ides et Calendes, (1973).     -25cm. 667 p. "
HR.RUTZ (GD),,85277,S,"85'277	Hr. Kutz (GD) Malär, Andrea.  Organisationshandbuch. [Hrsg.vom] MZSG Management Zentrum St.Gallen [und der] MBM Management- Beratung, Seveleru St.Gallen,Sevelen [l98ö],	-32era.Ordner. "
KG-RECHTSDIENST,,85278,S,"85'278	KG-Rechtsdienst Refabinder, Manfred.  Schweizerisches Arbeiterecht. 8. neubearbeitete Auflage ... Bern, Verlag Stämpfli & Cie AG, 1986.      -23cm.234 S. "
BRÄM (S),,85279,S,"85'279 Guhl, Theo,  Das schweizerische Obligationenrecht mit Sinschluss des Handels- und Wertpapierrechte. 7.*A.ufl. Zürich, Scfculthess Polygraphischer Verlag, (1980). -24cm. XX7IIIt968 S. "
FRAU BACHMANN (KG),,85280,S,"85*280	Frau Bachmann (KG) Langenscheidt,  L1s HandWörterbück Französisch ... Berlin ... ([l9]84).	-25cm.1314 S. "
FRAU BACHMANN (KG),,85281,S,"85*281	Frau Bachmann (KG) Langensch-eidt,  L'B Handwörterbuch Englisch ... Berlin ... ([l9]85).	-25cm.1470 S. "
FRAU BACHMANN (KG),,85282,S,"85*282	Frau Bachmann (KG) Langenscüeidt,  L'a	HandwöterbucK Italienisch *,. Berlin ... ([l9]ö6).	-22cm.558+654 S. "
SCHMID (PL),,85283,S,"85'285	Schmid Eentze, Joachim; Brose, Peter.  Personalführungelehre. Grundlagen, Führungsstile, Punktionen und Theorien der Führung. Ein Lehrtuch für Studenten und Praktiker. (UTB fUr Wissenschaft; Uni TaschenhUcher. 1547). Bern.Stuttgart, Verlag Paul Hau"
FRL.STÄHELIN (W),,85284,S,"85*284	Frl. Staiielin (Vf) Duden. Grammatik der deutschen Gegenwartssprache. 4.*A.. .. Mannheim,Wien,ZUrich, Bibliographisches Institut; Duden- verlas, (1984).	-20cm.804 S. "
KG-RECHTSDIENST,,85285,S,"85*285	KG-Rechtsdienst Tuor, Peter, Das schweizerische Zivilgesetzbuch. 10.Auf- lage auf Grund der neunten Auflage 1975/79 neu bearbeitet und ergänzt von Bernhard Schnyder. Zürich, Schttlthess Polygraphischer Verlag, (1986). -23cm. XXV,855 S. "
DR.KUHN (S),,85286,S,"85*286	Dr. Kühn (S)   ^^ Drueyf Jean Nicolas. Grundriss dea Erbrechts. (Stärapflis juristische lehr'bü.cher) . Bern, Verlag Stampfli & Cie AG, 1986.       -23cm.258 S. "
DR.KUHN (S),,85287,S,"85*287	Dr.  Kühn   (S) Höhn,  Ernst;  Weber,  Rolf H.      Planung und Gestaltung von Rechtsgeschäften.   . Zürich,   Schulthess Polygraphischer Verlag,   1986.       -23cm. XX,148 S. "
BIBLIOTHEK,,85288,S,"85*288	Dri Kühn (C) Tuor, Peter. Das schweizerische Zivilgesetzbuch.» 10.&* auf Grund der neunten Auflage 1975/79 neu bearbeitet und ergänzt von Bernhard Schnyder. Zürich, Schultheas Polygraphischer Verlag, (1986). -23cm. XXV,855 S. "
DR.KUHN (S),,85289,S,"85'289	Dr. Kühn (S) Of tinger, Karl.  Vom Handwerkszeug des Juristen und von seiner Schriftstellerei ... 7.*Auflage. Zürich, Schulthesa Polygraphischer Verlag, 1986,  -18cm. 245 S. "
AERNI (KG) J 325,,85290,S,"85290	Aerni (KG) J 325 Schwarzenfcach, Hans Rudolf; Wirz, Hans Gerold.  fiechts- grundlagen der beruflichen Vorsorge. BVG/BVV ... Zürich, Schulthess Polygraphischer Verlag, (1985). -23cm. 188 S. "
FRL.ZINI (S),,85291,S,"85*291	Frl. Zini (S) Tortora, Giovanni.  Dizionario giuridieo italiano-fran- eese/francese-italiano = Dictionnaire «Juridique Italien- fr aasais/fransais-italien. Milano, Giuffrfe editore, <1982).        -23cm.XX,693 p. "
ZUMSTEG (KA),,85292,S,"85'292	_________  Zumsteg (KA)_____ Companies, Asia1s 7500 largeet, 1987. London, BLC International Publisner; Asia Pacific Marke- ting Services Ltd., 1986.	-30cm,564 p. "
SENG (CH/IX),F.,85293,S,"85'293	Seng, F. (CH/IX) Boodey, David M.; Moseley, Lonnie E.; Möller, Andre. Das Office 97 Buch. (4. Auflage). (Düsseldorf): Sybex-(Verlag GmbH, 1998).         -24cm. XXXIV,1284 S.,l CD-ROM. "
FRL.GASS (L),,85294,S,"85*294	_______Frl. Gaes (L) Duden.  Rechtschreibung der deutschen Sprache und der Fremdwörter, 19.*Auflage. Mannheim,TWien,Zürich, Bibliographisches Institut Mann- heim; Dudenverlag, (1986).	-20cm.7925. "
SCHMID (PL),,85295,S,"85'295	Schmid (PL) Mit der ETH Zürich in die Zukunft. Eidgenössische Tech- nische Hocnschule Zürich: Lehrgebiete, Berufsbilder,Aue- biliiungsziele, allgemeine Informationen. (Hrsger: ScHul- leitung der EUH Zürich. Auegabe 1985). (Zürich, Prease- und Infor"
KRÖBL (KI),,85296,S,"85*296	Kröbl (Kl) Companiee, Japanese. Consolidated data 1986/87. (Tolcyo), Nihon Keizai Shimbun,Inc., (1986).  -2$cm.491 p. "
BIBLIOTHEK,,85297,S,"85*297____________________________Biogrip-b (W)--______ Schweizer, der, und das Eigentum: Daa Wohneigentum CH 85. Zürich, Schweizerische Gesellschaft für praktische Sozial- forscaung, [l986].	-30cm.117 S,_ "
SOCCHI (GD),,85298,S,"85*298	Socchi   (CD) Wohnungs-Bewertung. Wohnungs-Bewertungs-Syatem Ausgabe 1986. (Verfasser: Jürgen Vfiegand, Kurt Aellen, Thomas Keller). Schriftenreihe Wohnungswesen. Band 35. (Bern, Bundesamt für Wohnungswesen, 1986). -50cm. 102 S. "
FRAU WELLER (KK),,85299,S,"85*299	Frau Weller (KK) Duden.  Premdwörterbuch. 4.»Auflage. Mannheim,Wien,Zürich, Bibliographisches Institut Mannheim (1982) .	-20cm.813 S. "
FRAU WELLER (KK),,85300,S,"85'300	Frau Weiler (KK) Duden.  Rechtschreibung der deutschen Sprache und der Fremdwörter. 19.*Auflage. Mannheim,Wien,Zürich,Bibliographisches Institut Mannheim; Dudenverlag, (1986).	-20cm.792 S. "
FRAU WELLER (KK),,85301,S,"85*501	Frau Weiler (KK) Duden.  Grammatik der deutschen Gegenwartasprache. 4-*A. Mannheim,Wien,Zürich, Bibliographisches Institut; Duden- verlag, (1984).	-20cm.804 S. "
FRAU KANTNER (PL),,85302,S,"85'302	Frau Kantner   (PL) Bittrich,   Helmut.       Arbeitszeugnisse   schreiben und ver- stehen.   (Humbold-Taschenbuch.   573). (München):   Huiaboldt-( Taschentruchverlag Jacobi KG,   1988) . -18cm.160  S. "
MÄDER (AD),,85303,S,"85*303	Pogror (AD) Meier, Beat.  Auswahl, Organisation und Leitung des Ver- kauf saussendienates. (Wabern), Verlag VRKS ""Verband reisender .Kaufleute der Schweiz, 1980.	-23cm.225 S. "
MÄDER (AD),,85304,S,"85'304	gorror (AD) Ro-tttaana, H.  Innerbetriebliche Verkaufs- und Marketing- Schulung. (Wabern), Verlag VRKS Verband reisender Kaufleute der Schweiz, o.J.	-22cm.142 S. "
FRL.ZINI (S),,85305,S,"85*305	Frl. Zini (S) Quartu, B.M.  Dizionario dei sinonimi e dei contrarl... (Milano, RCS Kizzoli Libri S.p.A., 1986).        -18cm. XII,485 P. "
FRAU ORELLI (KG),,85306,S,"85' 306	Frau Ktiioar   (KG) Verhandlungssprache = Terminologie  des re*unions.   Deutsch- Französisch.   (Neuauflage überarbeitet [von] Anna von Sternburg [u.a.].  Handbuch der Internationalen Reeb-ts- und VerwalVungsaprache). Köln,   Carl Heymanns Verlag"
FRAU ORELLI (KG),,85307,S,"85*307	Pi-uu Ilaisag   (KG) Wirtschaft,   öffentliche => Economia pubolica:   Deutecli- Italieniech.   (Handbuch der Internationalen Rechts- und Verwaltungssprache), Köln,   Carl Heymanns Verlag KG,   (1983).	-21cm.130  S. "
BIBLIOTHEK,,85308,S,"85'308	SI (rphijny) Wegweiser für die Altersversorgung. Georg Heubeck zum 75* aus dem Kreise seiner Mitarbeiter. Stuttgart, Faclrverlag fUr Wirtschaft und Steuern Schäf- fer GrnbH & Co., 1906.	-25cm.X,287 S.Portr. "
